id,description,dataset,category,subcategory,region,delay,universe,type,dateCoverage,coverage,userCount,alphaCount,themes
implied_volatility_put_30,At-the-money option-implied volatility for Put Option for 30 days,"{'id': 'option8', 'name': 'Volatility Data'}","{'id': 'option', 'name': 'Option'}","{'id': 'option-option-volatility', 'name': 'Option Volatility'}",USA,1,TOP3000,MATRIX,1.0,0.6959,946,2141,[]
implied_volatility_put_360,At-the-money option-implied volatility for Put Option for 360 days,"{'id': 'option8', 'name': 'Volatility Data'}","{'id': 'option', 'name': 'Option'}","{'id': 'option-option-volatility', 'name': 'Option Volatility'}",USA,1,TOP3000,MATRIX,1.0,0.6959,1095,2202,[]
implied_volatility_put_60,At-the-money option-implied volatility for Put Option for 60 days,"{'id': 'option8', 'name': 'Volatility Data'}","{'id': 'option', 'name': 'Option'}","{'id': 'option-option-volatility', 'name': 'Option Volatility'}",USA,1,TOP3000,MATRIX,1.0,0.6959,1731,3091,[]
implied_volatility_put_720,At-the-money option-implied volatility for Put Option for 720 days,"{'id': 'option8', 'name': 'Volatility Data'}","{'id': 'option', 'name': 'Option'}","{'id': 'option-option-volatility', 'name': 'Option Volatility'}",USA,1,TOP3000,MATRIX,1.0,0.6959,1112,1955,[]
implied_volatility_put_90,At-the-money option-implied volatility for Put Option for 90 days,"{'id': 'option8', 'name': 'Volatility Data'}","{'id': 'option', 'name': 'Option'}","{'id': 'option-option-volatility', 'name': 'Option Volatility'}",USA,1,TOP3000,MATRIX,1.0,0.6959,1173,2667,[]
parkinson_volatility_10,Parkinson model's historical volatility over 2 weeks,"{'id': 'option8', 'name': 'Volatility Data'}","{'id': 'option', 'name': 'Option'}","{'id': 'option-option-volatility', 'name': 'Option Volatility'}",USA,1,TOP3000,MATRIX,1.0,0.6983,480,1417,[]
parkinson_volatility_120,Parkinson model's historical volatility over 120 days,"{'id': 'option8', 'name': 'Volatility Data'}","{'id': 'option', 'name': 'Option'}","{'id': 'option-option-volatility', 'name': 'Option Volatility'}",USA,1,TOP3000,MATRIX,1.0,0.7004,1680,3228,[]
parkinson_volatility_150,Parkinson model's historical volatility over 150 days,"{'id': 'option8', 'name': 'Volatility Data'}","{'id': 'option', 'name': 'Option'}","{'id': 'option-option-volatility', 'name': 'Option Volatility'}",USA,1,TOP3000,MATRIX,1.0,0.7013,500,1429,[]
parkinson_volatility_180,Parkinson model's historical volatility over 180 days,"{'id': 'option8', 'name': 'Volatility Data'}","{'id': 'option', 'name': 'Option'}","{'id': 'option-option-volatility', 'name': 'Option Volatility'}",USA,1,TOP3000,MATRIX,1.0,0.7022,700,1758,[]
parkinson_volatility_20,Parkinson model's historical volatility over 20 days,"{'id': 'option8', 'name': 'Volatility Data'}","{'id': 'option', 'name': 'Option'}","{'id': 'option-option-volatility', 'name': 'Option Volatility'}",USA,1,TOP3000,MATRIX,1.0,0.6983,375,1159,[]
parkinson_volatility_30,Parkinson model's historical volatility over 30 days,"{'id': 'option8', 'name': 'Volatility Data'}","{'id': 'option', 'name': 'Option'}","{'id': 'option-option-volatility', 'name': 'Option Volatility'}",USA,1,TOP3000,MATRIX,1.0,0.6981,371,1111,[]
parkinson_volatility_60,Parkinson model's historical volatility over 60 days,"{'id': 'option8', 'name': 'Volatility Data'}","{'id': 'option', 'name': 'Option'}","{'id': 'option-option-volatility', 'name': 'Option Volatility'}",USA,1,TOP3000,MATRIX,1.0,0.6984,472,1351,[]
parkinson_volatility_90,Parkinson model's historical volatility over 90 days,"{'id': 'option8', 'name': 'Volatility Data'}","{'id': 'option', 'name': 'Option'}","{'id': 'option-option-volatility', 'name': 'Option Volatility'}",USA,1,TOP3000,MATRIX,1.0,0.6994,591,1454,[]
